id,key,value,type 
2555506062,postcode,11223,addr
2555506062,housenumber,502,addr
2555506063,street,Manhattan Court,addr
2555506063,postcode,11223,addr
2555506063,housenumber,51,addr
2555506064,street,Avenue Y,addr
2555506064,postcode,11223,addr
2555506064,housenumber,544,addr
2555506066,street,Avenue Z,addr
2555506066,postcode,11223,addr
2555506066,housenumber,675,addr
2555506068,street,Avenue Z,addr
2555506068,postcode,11223,addr
2555506068,housenumber,688,addr
2555506071,street,Avenue Z,addr
2555506071,postcode,11223,addr
2555506071,housenumber,693,addr
2555506074,street,Avenue Z,addr
2555506074,postcode,11223,addr
2555506074,housenumber,708,addr
2555506077,street,Avenue Z,addr
2555506077,postcode,11223,addr
2555506077,housenumber,715,addr
2555506083,street,Avenue Z,addr
2555506083,postcode,11223,addr
2555506083,housenumber,752,addr
2555510709,street,West 2nd Street,addr
2555510709,postcode,11223,addr
2555510709,housenumber,2402,addr
2555510722,street,West 2nd Street,addr
2555510722,postcode,11223,addr
2555510722,housenumber,2483,addr
2555510743,street,West 2nd Street,addr
2555510743,postcode,11223,addr
2555510743,housenumber,2501,addr
2555510762,street,West 1st Street,addr
2555510762,postcode,11223,addr
2555510762,housenumber,2502,addr
2555510775,street,West Street,addr
2555510775,postcode,11223,addr
2555510775,housenumber,2514,addr
2555510778,street,West Street,addr
2555510778,postcode,11223,addr
2555510778,housenumber,2514A,addr
2555510779,street,West 2nd Street,addr
2555510779,postcode,11223,addr
2555510779,housenumber,2525,addr
2555510787,street,West 2nd Street,addr
2555510787,postcode,11223,addr
2555510787,housenumber,2547,addr
2555510799,street,West 2nd Street,addr
2555510799,postcode,11223,addr
2555510799,housenumber,2568,addr
2555510804,street,West 2nd Street,addr
2555510804,postcode,11223,addr
2555510804,housenumber,2570,addr
2555510808,street,West 2nd Street,addr
2555510808,postcode,11223,addr
2555510808,housenumber,2572,addr
2555510812,street,West 2nd Street,addr
2555510812,postcode,11223,addr
2555510812,housenumber,2574,addr
2555510816,street,West 2nd Street,addr
2555510816,postcode,11223,addr
2555510816,housenumber,2583,addr
2555510820,street,West 1st Street,addr
2555510820,postcode,11223,addr
2555510820,housenumber,2584,addr
2555510855,street,Avenue Y,addr
2555510855,postcode,11223,addr
2555510855,housenumber,389,addr
2555510856,street,Avenue Y,addr
2555510856,postcode,11223,addr
2555510856,housenumber,392,addr
2555510858,street,Avenue Y,addr
2555510858,postcode,11223,addr
2555510858,housenumber,410,addr
2555510869,street,Avenue Z,addr
2555510869,postcode,11223,addr
2555510869,housenumber,589,addr
2555510870,street,Avenue Z,addr
2555510870,postcode,11223,addr
2555510870,housenumber,603,addr
2555510871,street,Avenue Z,addr
2555510871,postcode,11223,addr
2555510871,housenumber,605,addr
2555510872,street,Avenue Z,addr
2555510872,postcode,11223,addr
2555510872,housenumber,607,addr
2555510873,street,Avenue Z,addr
2555510873,postcode,11223,addr
2555510873,housenumber,611,addr
2555513505,street,Avenue Z,addr
2555513505,postcode,11235,addr
2555513505,housenumber,1009,addr
2555513506,street,Avenue Z,addr
2555513506,postcode,11235,addr
2555513506,housenumber,1011,addr
2555513509,street,Avenue Z,addr
2555513509,postcode,11235,addr
2555513509,housenumber,1023,addr
2555513511,street,Avenue Z,addr
2555513511,postcode,11235,addr
2555513511,housenumber,1101,addr
2555513520,street,East 7th Street,addr
2555513520,postcode,11235,addr
2555513520,housenumber,2531,addr
2555513521,street,East 7th Street,addr
2555513521,postcode,11235,addr
2555513521,housenumber,2553,addr
2555513523,street,East 11th Street,addr
2555513523,postcode,11235,addr
2555513523,housenumber,2561,addr
2555513524,street,East 11th Street,addr
2555513524,postcode,11235,addr
2555513524,housenumber,2563,addr
2555513526,street,East 11th Street,addr
2555513526,postcode,11235,addr
2555513526,housenumber,2573,addr
2555513527,street,East 7th Street,addr
2555513527,postcode,11235,addr
2555513527,housenumber,2573,addr
2555513528,street,East 11th Street,addr
2555513528,postcode,11235,addr
2555513528,housenumber,2584,addr
2555513530,street,Coney Island Avenue,addr
2555513530,postcode,11235,addr
2555513530,housenumber,2776,addr
2555513532,street,Coney Island Avenue,addr
2555513532,postcode,11235,addr
2555513532,housenumber,2816,addr
2555513533,street,Coney Island Avenue,addr
2555513533,postcode,11235,addr
2555513533,housenumber,2818,addr
2555513534,street,Coney Island Avenue,addr
2555513534,postcode,11235,addr
2555513534,housenumber,2820,addr
2555513535,street,Coney Island Avenue,addr
2555513535,postcode,11235,addr
2555513535,housenumber,2823,addr
2555513536,street,Coney Island Avenue,addr
2555513536,postcode,11235,addr
2555513536,housenumber,2827,addr
2555513537,street,Coney Island Avenue,addr
2555513537,postcode,11235,addr
2555513537,housenumber,2828,addr
2555513538,street,Coney Island Avenue,addr
2555513538,postcode,11235,addr
2555513538,housenumber,2832,addr
2555513539,street,Coney Island Avenue,addr
2555513539,postcode,11235,addr
2555513539,housenumber,2833,addr
2555513540,street,Coney Island Avenue,addr
2555513540,postcode,11235,addr
2555513540,housenumber,2834,addr
2555513541,street,Coney Island Avenue,addr
2555513541,postcode,11235,addr
2555513541,housenumber,2835,addr
2555513542,street,Coney Island Avenue,addr
2555513542,postcode,11235,addr
2555513542,housenumber,2836,addr
2555513548,street,Gerald Court,addr
2555513548,postcode,11235,addr
2555513548,housenumber,745,addr
2555513549,street,Avenue Z,addr
2555513549,postcode,11235,addr
2555513549,housenumber,865,addr
2555517504,street,Margaret Court,addr
2555517504,postcode,11235,addr
2555517504,housenumber,1,addr
2555517511,street,Avenue Y,addr
2555517511,postcode,11235,addr
2555517511,housenumber,1202,addr
2555517518,street,Avenue Z,addr
2555517518,postcode,11235,addr
2555517518,housenumber,1237,addr
2555517523,street,Margaret Court,addr
2555517523,postcode,11235,addr
2555517523,housenumber,2,addr
2555517525,street,East 12th Street,addr
2555517525,postcode,11235,addr
2555517525,housenumber,2507,addr
2555517527,street,East 13th Street,addr
2555517527,postcode,11235,addr
2555517527,housenumber,2530,addr
2555517528,street,Sheepshead Bay Road,addr
2555517528,postcode,11235,addr
2555517528,housenumber,2530,addr
2555517529,street,Sheepshead Bay Road,addr
2555517529,postcode,11235,addr
2555517529,housenumber,2538,addr
2555517530,street,East 13th Street,addr
2555517530,postcode,11235,addr
2555517530,housenumber,2546,addr
2555517531,street,Sheepshead Bay Road,addr
2555517531,postcode,11235,addr
2555517531,housenumber,2546,addr
2555538830,street,Lancaster Avenue,addr
2555538830,postcode,11223,addr
2555538830,housenumber,17,addr
2555538834,street,Ocean Parkway,addr
2555538834,postcode,11223,addr
2555538834,housenumber,2323,addr
2555538836,street,East 7th Street,addr
2555538836,postcode,11223,addr
2555538836,housenumber,2333,addr
2555538839,street,East 7th Street,addr
2555538839,postcode,11223,addr
2555538839,housenumber,2343,addr
2555538843,street,Ocean Parkway,addr
2555538843,postcode,11223,addr
2555538843,housenumber,2365,addr
2555538846,street,Ocean Parkway,addr
2555538846,postcode,11223,addr
2555538846,housenumber,2385,addr
2555538849,street,East 7th Street,addr
2555538849,postcode,11223,addr
2555538849,housenumber,2399,addr
2555538850,street,East 7th Street,addr
2555538850,postcode,11223,addr
2555538850,housenumber,2401,addr
2555538851,street,Hubbard Street,addr
2555538851,postcode,11235,addr
2555538851,housenumber,2401,addr
2555538852,street,Ocean Parkway,addr
2555538852,postcode,11235,addr
2555538852,housenumber,2401,addr
2555538855,street,East 7th Street,addr
2555538855,postcode,11223,addr
2555538855,housenumber,2415,addr
2555538856,street,East 7th Street,addr
2555538856,postcode,11223,addr
2555538856,housenumber,2416,addr
2555538858,street,East 7th Street,addr
2555538858,postcode,11235,addr
2555538858,housenumber,2422,addr
2555538859,street,Ocean Parkway,addr
2555538859,postcode,11235,addr
2555538859,housenumber,2425,addr
2555538860,street,Hubbard Street,addr
2555538860,postcode,11235,addr
2555538860,housenumber,2432,addr
2555538863,street,East 7th Street,addr
2555538863,postcode,11235,addr
2555538863,housenumber,2440,addr
2555538864,street,East 7th Street,addr
2555538864,postcode,11235,addr
2555538864,housenumber,2440B,addr
2555538867,street,Ocean Parkway,addr
2555538867,postcode,11235,addr
2555538867,housenumber,2451,addr
2555538868,street,Avenue Y,addr
2555538868,postcode,11235,addr
2555538868,housenumber,2453,addr
2555538869,street,Ocean Parkway,addr
2555538869,postcode,11235,addr
2555538869,housenumber,2453,addr
2555538872,street,Ocean Parkway,addr
2555538872,postcode,11235,addr
2555538872,housenumber,2465,addr
2555538878,street,Coney Island Avenue,addr
2555538878,postcode,11223,addr
2555538878,housenumber,2646,addr
2555538879,street,Coney Island Avenue,addr
2555538879,postcode,11223,addr
2555538879,housenumber,2650B,addr
2555538880,street,Coney Island Avenue,addr
2555538880,postcode,11223,addr
2555538880,housenumber,2650C,addr
2555538881,street,Coney Island Avenue,addr
2555538881,postcode,11223,addr
2555538881,housenumber,2652,addr
2555538882,street,Coney Island Avenue,addr
2555538882,postcode,11223,addr
2555538882,housenumber,2658,addr
2555538883,street,Coney Island Avenue,addr
2555538883,postcode,11223,addr
2555538883,housenumber,2660,addr
2555538884,street,Coney Island Avenue,addr
2555538884,postcode,11223,addr
2555538884,housenumber,2668,addr
2555538885,street,Coney Island Avenue,addr
2555538885,postcode,11235,addr
2555538885,housenumber,2676,addr
2555538886,street,Coney Island Avenue,addr
2555538886,postcode,11235,addr
2555538886,housenumber,2678,addr
2555538887,street,Coney Island Avenue,addr
2555538887,postcode,11235,addr
2555538887,housenumber,2680,addr
2555538888,street,Coney Island Avenue,addr
2555538888,postcode,11235,addr
2555538888,housenumber,2684,addr
2555538889,street,Coney Island Avenue,addr
2555538889,postcode,11235,addr
2555538889,housenumber,2686,addr
2555538890,street,Coney Island Avenue,addr
2555538890,postcode,11235,addr
2555538890,housenumber,2692,addr
2555538891,street,Coney Island Avenue,addr
2555538891,postcode,11235,addr
2555538891,housenumber,2730,addr
2555538892,street,Coney Island Avenue,addr
2555538892,postcode,11235,addr
2555538892,housenumber,2752,addr
2555538895,street,Parkway Court,addr
2555538895,postcode,11235,addr
2555538895,housenumber,42,addr
2555538896,street,Parkway Court,addr
2555538896,postcode,11235,addr
2555538896,housenumber,43,addr
2555538897,street,Avenue X,addr
2555538897,postcode,11223,addr
2555538897,housenumber,501,addr
2555538898,street,Avenue X,addr
2555538898,postcode,11235,addr
2555538898,housenumber,502,addr
2555538901,street,Avenue Y,addr
2555538901,postcode,11235,addr
2555538901,housenumber,551,addr
2555538902,street,Parkway Court,addr
2555538902,postcode,11235,addr
2555538902,housenumber,57,addr
2555538905,street,Avenue X,addr
2555538905,postcode,11235,addr
2555538905,housenumber,602,addr
2555538906,street,Crawford Avenue,addr
2555538906,postcode,11223,addr
2555538906,housenumber,602,addr
2555538907,street,Avenue X,addr
2555538907,postcode,11223,addr
2555538907,housenumber,623,addr
2555538909,street,Avenue X,addr
2555538909,postcode,11235,addr
2555538909,housenumber,624,addr
2555538911,street,Ocean Court,addr
2555538911,postcode,11235,addr
2555538911,housenumber,63,addr
2555538917,street,Avenue X,addr
2555538917,postcode,11223,addr
2555538917,housenumber,701,addr
2555538921,street,Avenue W,addr
2555538921,postcode,11223,addr
2555538921,housenumber,702,addr
2555538927,street,Avenue W,addr
2555538927,postcode,11223,addr
2555538927,housenumber,704,addr
2555538943,street,Avenue Y,addr
2555538943,postcode,11235,addr
2555538943,housenumber,753,addr
2555538950,street,Dunne Court,addr
2555538950,postcode,11235,addr
2555538950,housenumber,758,addr
2555538954,street,Avenue X,addr
2555538954,postcode,11235,addr
2555538954,housenumber,764,addr
2555538972,street,Ocean Court,addr
2555538972,postcode,11235,addr
2555538972,housenumber,90,addr
2555552363,street,East 2nd Street,addr
2555552363,postcode,11223,addr
2555552363,housenumber,2401,addr
2555552367,street,Ocean Parkway,addr
2555552367,postcode,11223,addr
2555552367,housenumber,2468,addr
2555552374,street,Ocean Parkway,addr
2555552374,postcode,11223,addr
2555552374,housenumber,2490,addr
2555552375,street,East 3rd Street,addr
2555552375,postcode,11223,addr
2555552375,housenumber,2505,addr
2555552384,street,Avenue X,addr
2555552384,postcode,11223,addr
2555552384,housenumber,396,addr
2555552385,street,Parkway Court,addr
2555552385,postcode,11223,addr
2555552385,housenumber,40,addr
2555552411,street,Avenue Y,addr
2555552411,postcode,11223,addr
2555552411,housenumber,513,addr
2555552412,street,Avenue Y,addr
2555552412,postcode,11223,addr
2555552412,housenumber,543,addr
2555593207,street,Angela Drive,addr
2555593207,postcode,11223,addr
2555593207,housenumber,2,addr
2555593210,street,East 5th Street,addr
2555593210,postcode,11223,addr
2555593210,housenumber,2246,addr
2555593213,street,Ocean Parkway,addr
2555593213,postcode,11223,addr
2555593213,housenumber,2246,addr
2555593216,street,East 5th Street,addr
2555593216,postcode,11223,addr
2555593216,housenumber,2251,addr
2555593219,street,East 5th Street,addr
2555593219,postcode,11223,addr
2555593219,housenumber,2251A,addr
2555593234,street,East 5th Street,addr
2555593234,postcode,11223,addr
2555593234,housenumber,2279,addr
2555593237,street,East 5th Street,addr
2555593237,postcode,11223,addr
2555593237,housenumber,2288,addr
2555593245,street,Ocean Parkway,addr
2555593245,postcode,11223,addr
2555593245,housenumber,2310,addr
2555593248,street,Ocean Parkway,addr
2555593248,postcode,11223,addr
2555593248,housenumber,2320,addr
2555593252,street,Ocean Parkway,addr
2555593252,postcode,11223,addr
2555593252,housenumber,2328,addr
2555593265,street,Ocean Parkway,addr
2555593265,postcode,11223,addr
2555593265,housenumber,2344,addr
2555593268,street,Ocean Parkway,addr
2555593268,postcode,11223,addr
2555593268,housenumber,2346,addr
2555593271,street,Ocean Parkway,addr
2555593271,postcode,11223,addr
2555593271,housenumber,2348,addr
2555593274,street,Ocean Parkway,addr
2555593274,postcode,11223,addr
2555593274,housenumber,2350,addr
2555593277,street,Ocean Parkway,addr
2555593277,postcode,11223,addr
2555593277,housenumber,2352,addr
2555593280,street,Ocean Parkway,addr
2555593280,postcode,11223,addr
2555593280,housenumber,2354,addr
2555593283,street,East 5th Street,addr
2555593283,postcode,11223,addr
2555593283,housenumber,2363,addr
2555593286,street,East 5th Street,addr
2555593286,postcode,11223,addr
2555593286,housenumber,2367,addr
2555593289,street,Ocean Parkway,addr
2555593289,postcode,11223,addr
2555593289,housenumber,2368,addr
2555593295,street,East 5th Street,addr
2555593295,postcode,11223,addr
2555593295,housenumber,2379,addr
2555593298,street,East 5th Street,addr
2555593298,postcode,11223,addr
2555593298,housenumber,2381,addr
2555593304,street,East 5th Street,addr
2555593304,postcode,11223,addr
2555593304,housenumber,2383,addr
2555593307,street,East 5th Street,addr
2555593307,postcode,11223,addr
2555593307,housenumber,2385,addr
2555593310,street,East 5th Street,addr
2555593310,postcode,11223,addr
2555593310,housenumber,2387,addr
2555593313,street,East 5th Street,addr
2555593313,postcode,11223,addr
2555593313,housenumber,2389,addr
2555593324,street,East 4th Street,addr
2555593324,postcode,11223,addr
2555593324,housenumber,2399,addr
2555593327,street,Ocean Parkway,addr
2555593327,postcode,11223,addr
2555593327,housenumber,2404,addr
2555593330,street,East 3rd Street,addr
2555593330,postcode,11223,addr
2555593330,housenumber,2423,addr
2555593331,street,Ocean Parkway,addr
2555593331,postcode,11223,addr
2555593331,housenumber,2426,addr
2555593334,street,Angela Drive,addr
2555593334,postcode,11223,addr
2555593334,housenumber,40,addr
2555593339,street,Avenue X,addr
2555593339,postcode,11223,addr
2555593339,housenumber,418,addr
2555593345,street,Gravesend Neck Road,addr
2555593345,postcode,11223,addr
2555593345,housenumber,424,addr
2555593354,street,Avenue W,addr
2555593354,postcode,11223,addr
2555593354,housenumber,443,addr
2555593356,street,Avenue W,addr
2555593356,postcode,11223,addr
2555593356,housenumber,443A,addr
2555593362,street,Avenue W,addr
2555593362,postcode,11223,addr
2555593362,housenumber,447,addr
2555593365,street,Avenue W,addr
2555593365,postcode,11223,addr
2555593365,housenumber,447A,addr
2555593368,street,Avenue W,addr
2555593368,postcode,11223,addr
2555593368,housenumber,449,addr
2555593376,street,Avenue W,addr
2555593376,postcode,11223,addr
2555593376,housenumber,449A,addr
2555593381,street,Avenue W,addr
2555593381,postcode,11223,addr
2555593381,housenumber,456,addr
2555593387,street,Avenue W,addr
2555593387,postcode,11223,addr
2555593387,housenumber,470,addr
2555593390,street,Avenue V,addr
2555593390,postcode,11223,addr
2555593390,housenumber,472,addr
2555593393,street,Avenue X,addr
2555593393,postcode,11223,addr
2555593393,housenumber,476,addr
2555593399,street,Gravesend Neck Road,addr
2555593399,postcode,11223,addr
2555593399,housenumber,501,addr
2555593404,street,Gravesend Neck Road,addr
2555593404,postcode,11223,addr
2555593404,housenumber,502,addr
2555593405,street,Gravesend Neck Road,addr
2555593405,postcode,11223,addr
2555593405,housenumber,502A,addr
2555593406,street,Ocean Court,addr
2555593406,postcode,11223,addr
2555593406,housenumber,51,addr
2555593412,street,Avenue W,addr
2555593412,postcode,11223,addr
2555593412,housenumber,528,addr
2555593415,street,Gravesend Neck Road,addr
2555593415,postcode,11223,addr
2555593415,housenumber,531,addr
2555614605,street,East 1st Street,addr
2555614605,postcode,11223,addr
2555614605,housenumber,2301,addr
2555614613,street,East 1st Street,addr
2555614613,postcode,11223,addr
2555614613,housenumber,2302,addr
2555614620,street,East 2nd Street,addr
2555614620,postcode,11223,addr
2555614620,housenumber,2314,addr
2555614623,street,East 3rd Street,addr
2555614623,postcode,11223,addr
2555614623,housenumber,2339,addr
2555614627,street,East 3rd Street,addr
2555614627,postcode,11223,addr
2555614627,housenumber,2340,addr
2555614631,street,East 4th Street,addr
2555614631,postcode,11223,addr
2555614631,housenumber,2340,addr
2555614634,street,East 4th Street,addr
2555614634,postcode,11223,addr
2555614634,housenumber,2366,addr
2555614637,street,East 4th Street,addr
2555614637,postcode,11223,addr
2555614637,housenumber,2368,addr
2555614651,street,East 1st Street,addr
2555614651,postcode,11223,addr
2555614651,housenumber,2375,addr
2555614661,street,East 1st Street,addr
2555614661,postcode,11223,addr
2555614661,housenumber,2379,addr
2555614670,street,East 2nd Street,addr
2555614670,postcode,11223,addr
2555614670,housenumber,2396,addr
2555614676,street,Avenue X,addr
2555614676,postcode,11223,addr
2555614676,housenumber,321,addr
2555614679,street,Avenue X,addr
2555614679,postcode,11223,addr
2555614679,housenumber,323,addr
2555614695,street,Avenue W,addr
2555614695,postcode,11223,addr
2555614695,housenumber,360,addr
2555614699,street,Avenue W,addr
2555614699,postcode,11223,addr
2555614699,housenumber,362,addr
2555614706,street,Avenue X,addr
2555614706,postcode,11223,addr
2555614706,housenumber,369,addr
2555614710,street,Avenue X,addr
2555614710,postcode,11223,addr
2555614710,housenumber,383,addr
2555614713,street,Avenue X,addr
2555614713,postcode,11223,addr
2555614713,housenumber,387,addr
2555614717,street,Avenue W,addr
2555614717,postcode,11223,addr
2555614717,housenumber,388,addr
2555614720,street,Avenue X,addr
2555614720,postcode,11223,addr
2555614720,housenumber,389,addr
2555614735,street,Avenue W,addr
2555614735,postcode,11223,addr
2555614735,housenumber,408,addr
2555614739,street,Avenue W,addr
2555614739,postcode,11223,addr
2555614739,housenumber,410,addr
2555614742,street,Avenue W,addr
2555614742,postcode,11223,addr
2555614742,housenumber,430,addr
2555625247,street,Gravesend Neck Road,addr
2555625247,postcode,11223,addr
2555625247,housenumber,148,addr
2555625251,street,Gravesend Neck Road,addr
2555625251,postcode,11223,addr
2555625251,housenumber,150,addr
2555625258,street,Gravesend Neck Road,addr
2555625258,postcode,11223,addr
2555625258,housenumber,201,addr
2555625269,street,East 1st Street,addr
2555625269,postcode,11223,addr
2555625269,housenumber,2210,addr
2555625273,street,East 1st Street,addr
2555625273,postcode,11223,addr
2555625273,housenumber,2211,addr
2555625276,street,East 2nd Street,addr
2555625276,postcode,11223,addr
2555625276,housenumber,2217,addr
2555625279,street,East 2nd Street,addr
2555625279,postcode,11223,addr
2555625279,housenumber,2227,addr
2555625293,street,Gravesend Neck Road,addr
2555625293,postcode,11223,addr
2555625293,housenumber,224,addr
2555625296,street,East 3rd Street,addr
2555625296,postcode,11223,addr
2555625296,housenumber,2243,addr
2555625300,street,East 3rd Street,addr
2555625300,postcode,11223,addr
2555625300,housenumber,2244,addr
2555625311,street,East 3rd Street,addr
2555625311,postcode,11223,addr
2555625311,housenumber,2261,addr
2555625312,street,East 3rd Street,addr
2555625312,postcode,11223,addr
2555625312,housenumber,2268,addr
2555625345,street,East 2nd Street,addr
2555625345,postcode,11223,addr
2555625345,housenumber,2312,addr
2555625349,street,Gravesend Neck Road,addr
2555625349,postcode,11223,addr
2555625349,housenumber,301,addr
2555625377,street,Avenue W,addr
2555625377,postcode,11223,addr
2555625377,housenumber,383,addr
2555625381,street,Avenue V,addr
2555625381,postcode,11223,addr
2555625381,housenumber,402,addr
2555625384,street,Avenue V,addr
2555625384,postcode,11223,addr
2555625384,housenumber,424,addr
2555625388,street,Avenue V,addr
2555625388,postcode,11223,addr
2555625388,housenumber,426,addr
2555640535,street,West 1st Street,addr
2555640535,postcode,11223,addr
2555640535,housenumber,2332,addr
2555640537,street,West 1st Street,addr
2555640537,postcode,11223,addr
2555640537,housenumber,2362,addr
2555640539,street,West 1st Street,addr
2555640539,postcode,11223,addr
2555640539,housenumber,2384,addr
2555640560,street,Avenue X,addr
2555640560,postcode,11223,addr
2555640560,housenumber,313,addr
2555640561,street,Avenue X,addr
2555640561,postcode,11223,addr
2555640561,housenumber,315,addr
2555640562,street,Avenue X,addr
2555640562,postcode,11223,addr
2555640562,housenumber,317,addr
2555640563,street,Stryker Court,addr
2555640563,postcode,11223,addr
2555640563,housenumber,40,addr
2555640565,street,Southgate Court,addr
2555640565,postcode,11223,addr
2555640565,housenumber,46,addr
2555654561,street,Village Road East,addr
2555654561,postcode,11223,addr
2555654561,housenumber,1,addr
2555654567,street,Village Road East,addr
2555654567,postcode,11223,addr
2555654567,housenumber,15,addr
2555654571,street,West Street,addr
2555654571,postcode,11223,addr
2555654571,housenumber,2142,addr
2555654572,street,West Street,addr
2555654572,postcode,11223,addr
2555654572,housenumber,2144,addr
2555654630,street,Village Road East,addr
2555654630,postcode,11223,addr
2555654630,housenumber,47,addr
2555654632,street,Village Road East,addr
2555654632,postcode,11223,addr
2555654632,housenumber,48,addr
2555654642,street,Village Road East,addr
2555654642,postcode,11223,addr
2555654642,housenumber,6,addr
2555654648,street,Gravesend Neck Road,addr
2555654648,postcode,11223,addr
2555654648,housenumber,97,addr
2555654649,street,Village Road North,addr
2555654649,postcode,11223,addr
2555654649,housenumber,98,addr
2555654650,street,Gravesend Neck Road,addr
2555654650,postcode,11223,addr
2555654650,housenumber,99,addr
2555664513,street,East 1st Street,addr
2555664513,postcode,11223,addr
2555664513,housenumber,2105,addr
2555664514,street,East 2nd Street,addr
2555664514,postcode,11223,addr
2555664514,housenumber,2134,addr
2555664517,street,East 5th Street,addr
2555664517,postcode,11223,addr
2555664517,housenumber,2165,addr
2555664518,street,East 4th Street,addr
2555664518,postcode,11223,addr
2555664518,housenumber,2166,addr
2555664519,street,East 5th Street,addr
2555664519,postcode,11223,addr
2555664519,housenumber,2168,addr
2555664525,street,East 4th Street,addr
2555664525,postcode,11223,addr
2555664525,housenumber,2242,addr
2555664527,street,East 5th Street,addr
2555664527,postcode,11223,addr
2555664527,housenumber,2244,addr
2555664529,street,Avenue U,addr
2555664529,postcode,11223,addr
2555664529,housenumber,370,addr
2555664530,street,Avenue U,addr
2555664530,postcode,11223,addr
2555664530,housenumber,380,addr
2555664533,street,Avenue U,addr
2555664533,postcode,11223,addr
2555664533,housenumber,440,addr
2555664535,street,Avenue V,addr
2555664535,postcode,11223,addr
2555664535,housenumber,447,addr
2555664537,street,Avenue U,addr
2555664537,postcode,11223,addr
2555664537,housenumber,464,addr
2555664538,street,Avenue V,addr
2555664538,postcode,11223,addr
2555664538,housenumber,471,addr
2555664540,street,Avenue U,addr
2555664540,postcode,11223,addr
2555664540,housenumber,502,addr
2555664541,street,Avenue U,addr
2555664541,postcode,11223,addr
2555664541,housenumber,510,addr
2555664542,street,Avenue U,addr
2555664542,postcode,11223,addr
2555664542,housenumber,512,addr
2556193958,street,Ocean Parkway,addr
2556193958,postcode,11223,addr
2556193958,housenumber,2008,addr
2556193965,street,West Street,addr
2556193965,postcode,11223,addr
2556193965,housenumber,2013,addr
2556193968,street,East 1st Street,addr
2556193968,postcode,11223,addr
2556193968,housenumber,2014,addr
2556193970,street,West Street,addr
2556193970,postcode,11223,addr
2556193970,housenumber,2015,addr
2556193971,street,Ocean Parkway,addr
2556193971,postcode,11223,addr
2556193971,housenumber,2030,addr
2556193981,street,East 1st Street,addr
2556193981,postcode,11223,addr
2556193981,housenumber,2072,addr
2556193982,street,East 1st Street,addr
2556193982,postcode,11223,addr
2556193982,housenumber,2074,addr
2556193987,street,West Street,addr
2556193987,postcode,11223,addr
2556193987,housenumber,2080,addr
2556193990,street,East 1st Street,addr
2556193990,postcode,11223,addr
2556193990,housenumber,2090,addr
2556193997,street,East 5th Street,addr
2556193997,postcode,11223,addr
2556193997,housenumber,2093,addr
2556194000,street,East 5th Street,addr
2556194000,postcode,11223,addr
2556194000,housenumber,2116,addr
2556194004,street,East 5th Street,addr
2556194004,postcode,11223,addr
2556194004,housenumber,2118,addr
2556194007,street,East 2nd Street,addr
2556194007,postcode,11223,addr
2556194007,housenumber,2124,addr
2556194014,street,East 2nd Street,addr
2556194014,postcode,11223,addr
2556194014,housenumber,2132,addr
2556194021,street,East 5th Street,addr
2556194021,postcode,11223,addr
2556194021,housenumber,2151,addr
2556194024,street,East 3rd Street,addr
2556194024,postcode,11223,addr
2556194024,housenumber,2153,addr
2556194027,street,East 3rd Street,addr
2556194027,postcode,11223,addr
2556194027,housenumber,2154,addr
2556194031,street,East 4th Street,addr
2556194031,postcode,11223,addr
2556194031,housenumber,2154,addr
2556194059,street,Avenue U,addr
2556194059,postcode,11223,addr
2556194059,housenumber,333,addr
2556194060,street,Avenue U,addr
2556194060,postcode,11223,addr
2556194060,housenumber,335,addr
2556194061,street,Avenue U,addr
2556194061,postcode,11223,addr
2556194061,housenumber,337,addr
2556194062,street,Avenue U,addr
2556194062,postcode,11223,addr
2556194062,housenumber,339,addr
2556194063,street,Avenue U,addr
2556194063,postcode,11223,addr
2556194063,housenumber,341,addr
2556194067,street,Avenue U,addr
2556194067,postcode,11223,addr
2556194067,housenumber,367,addr
2556194069,street,Avenue T,addr
2556194069,postcode,11223,addr
2556194069,housenumber,384,addr
2556194072,street,Avenue U,addr
2556194072,postcode,11223,addr
2556194072,housenumber,411,addr
2556194074,street,Avenue U,addr
2556194074,postcode,11223,addr
2556194074,housenumber,419,addr
2556194076,street,Avenue U,addr
2556194076,postcode,11223,addr
2556194076,housenumber,439,addr
2556194082,street,Avenue U,addr
2556194082,postcode,11223,addr
2556194082,housenumber,501,addr
2556194085,street,Avenue T,addr
2556194085,postcode,11223,addr
2556194085,housenumber,526,addr
2557688362,street,East 1st Street,addr
2557688362,postcode,11223,addr
2557688362,housenumber,1902,addr
2557688367,street,Ocean Parkway,addr
2557688367,postcode,11223,addr
2557688367,housenumber,1964,addr
2557688368,street,Ocean Parkway,addr
2557688368,postcode,11223,addr
2557688368,housenumber,1966,addr
2557688390,street,Avenue S,addr
2557688390,postcode,11223,addr
2557688390,housenumber,378,addr
2557688393,street,Avenue S,addr
2557688393,postcode,11223,addr
2557688393,housenumber,388,addr
2557688394,street,Avenue S,addr
2557688394,postcode,11223,addr
2557688394,housenumber,394,addr
2557688399,street,Avenue T,addr
2557688399,postcode,11223,addr
2557688399,housenumber,421,addr
2557688400,street,Avenue T,addr
2557688400,postcode,11223,addr
2557688400,housenumber,423,addr
2557695503,street,East 4th Street,addr
2557695503,postcode,11223,addr
2557695503,housenumber,1880,addr
2557695510,street,East 3rd Street,addr
2557695510,postcode,11223,addr
2557695510,housenumber,1961,addr
